name,year,domestic_gross,mojo_id,imdb_id
RoboCop,2014.0,58607007.0,rl1416398337,tt1234721
Annie,2014.0,85911262.0,rl641893889,tt1823664
The Hobbit: The Desolation of Smaug,2014.0,258366855.0,rl2337900033,tt1170358
Dracula Untold,2014.0,56280355.0,rl1531872769,tt0829150
Exodus: Gods and Kings,2014.0,65014513.0,rl1498449409,tt1528100
The Hundred-Foot Journey,2014.0,54240821.0,rl1044481537,tt2980648
No Good Deed,2014.0,52543632.0,rl3211232769,tt2011159
Horrible Bosses 2,2014.0,54445357.0,rl559449601,tt2170439
Muppets Most Wanted,2014.0,51183113.0,rl3462759937,tt2281587
Ouija,2014.0,50856010.0,rl476677633,tt1204977
Jack Ryan: Shadow Recruit,2014.0,50577412.0,rl4233790977,tt1205537
The Boxtrolls,2014.0,50837305.0,rl325027329,tt0787474
If I Stay,2014.0,50474843.0,rl458982913,tt1355630
The Book of Life,2014.0,50151543.0,rl3108406785,tt2262227
About Last Night,2014.0,48637684.0,rl490767873,tt1826590
Into the Storm,2014.0,47602194.0,rl173704705,tt2106361
Jersey Boys,2014.0,47047013.0,rl928876033,tt1742044
The Judge,2014.0,47119388.0,rl3042805249,tt1872194
Blended,2014.0,46294610.0,rl4115105281,tt1086772
The Giver,2014.0,45090374.0,rl2102691329,tt0435651
Need for Speed,2014.0,43577636.0,rl4234446337,tt2369135
A Million Ways to Die in the West,2014.0,43139300.0,rl2338489857,tt2557490
St. Vincent,2014.0,44137712.0,rl1282573825,tt2170593
John Wick,2014.0,43037835.0,rl1482524161,tt2911666
Dolphin Tale 2,2014.0,42024533.0,rl1062110721,tt2978462
The Expendables 3,2014.0,39322544.0,rl1448117761,tt2333784
Saving Mr. Banks,2014.0,83301580.0,rl2423227905,tt2140373
Earth to Echo,2014.0,38934842.0,rl592545281,tt2183034
Sex Tape,2014.0,38543473.0,rl2892924417,tt1956620
August: Osage County,2014.0,37738810.0,rl3460466177,tt1322269
Million Dollar Arm,2014.0,36457627.0,rl2539816449,tt1647668
Anchorman 2: The Legend Continues,2014.0,125168368.0,rl3879962113,tt1229340
This Is Where I Leave You,2014.0,34296320.0,rl1467254273,tt1371150
Paranormal Activity: The Marked Ones,2014.0,32462372.0,rl2657715713,tt2473682
Nightcrawler,2014.0,32381217.0,rl291997185,tt2872718
Chef,2014.0,31424003.0,rl2102101505,tt2883512
Get on Up,2014.0,30703100.0,rl4099245569,tt2473602
3 Days to Kill,2014.0,30697999.0,rl2993980929,tt2172934
Deliver Us from Evil,2014.0,30577122.0,rl3494151681,tt2377322
When the Game Stands Tall,2014.0,30127963.0,rl3715663361,tt2247476
The Hunger Games: Catching Fire,2014.0,424668047.0,rl2638775809,tt1951264
Draft Day,2014.0,28842237.0,rl1598981633,tt2223990
Oculus,2014.0,27695246.0,rl325486081,tt2388715
The Secret Life of Walter Mitty,2014.0,58236838.0,rl3430516225,tt0359950
The Best of Me,2014.0,26766213.0,rl2252637697,tt1972779
A Walk Among the Tombstones,2014.0,26307600.0,rl3514402305,tt0365907
That Awkward Moment,2014.0,26068955.0,rl1128433153,tt1800246
The November Man,2014.0,25018119.0,rl3848766977,tt2402157
Birdman or (The Unexpected Virtue of Ignorance),2014.0,42340598.0,rl1262978561,tt2562232
Boyhood,2014.0,25352281.0,rl4266034689,tt1065073
Her,2014.0,25568251.0,rl492406273,tt1798709
Endless Love,2014.0,23438250.0,rl2203158017,tt2318092
The Theory of Everything,2014.0,35893537.0,rl158631425,tt2980516
Pompeii,2014.0,23219748.0,rl2053867009,tt1921064
Transcendence,2014.0,23022309.0,rl3195504129,tt2209764
"As Above, So Below",2014.0,21321100.0,rl2353169921,tt2870612
Top Five,2014.0,25317471.0,rl427263489,tt2784678
Philomena,2014.0,37709979.0,rl3110635009,tt2431286
Brick Mansions,2014.0,20396829.0,rl642352641,tt1430612
The Imitation Game,2014.0,91125683.0,rl1415284225,tt2084970
Wild,2014.0,37880356.0,rl1367049729,tt2305051
Gravity,2014.0,274092705.0,rl89622017,tt1454468
"I, Frankenstein",2014.0,19075290.0,rl492537345,tt1418377
The Gambler,2014.0,33680992.0,rl1381336577,tt2039393
The Legend of Hercules,2014.0,18848538.0,rl190416385,tt1043726
12 Years a Slave,2014.0,56671993.0,rl376866305,tt2024544
Bears,2014.0,17780194.0,rl692356609,tt2458776
Addicted,2014.0,17390770.0,rl1765836289,tt2205401
A Haunted House 2,2014.0,17329486.0,rl2773911041,tt2828996
A Most Wanted Man,2014.0,17237855.0,rl3143992833,tt1972571
Begin Again,2014.0,16170632.0,rl155747841,tt1980929
The Single Moms Club,2014.0,15973881.0,rl2926675457,tt2465140
Devil's Due,2014.0,15821461.0,rl1565492737,tt2752758
And So It Goes,2014.0,15160801.0,rl3494086145,tt2465146
Step Up All In,2014.0,14904384.0,rl3698558465,tt2626350
Beyond the Lights,2014.0,14618727.0,rl3209135617,tt3125324
47 Ronin,2014.0,38362475.0,rl4282484225,tt1335975
America: Imagine the World Without Her,2014.0,14444502.0,rl3041101313,tt2785390
Left Behind,2014.0,14019924.0,rl1046382081,tt2467046
Sin City: A Dame to Kill For,2014.0,13757804.0,rl3044115969,tt0458481
Grudge Match,2014.0,29807260.0,rl2673313281,tt1661382
Labor Day,2014.0,13371528.0,rl3260843521,tt1967545
Winter's Tale,2014.0,12600231.0,rl2273019393,tt1837709
Walking with Dinosaurs 3D,2014.0,36076121.0,rl3849946625,tt1762399
Nebraska,2014.0,17654912.0,rl4184114689,tt1821549
Dallas Buyers Club,2014.0,27298285.0,rl3394078209,tt0790636
Belle,2014.0,10726630.0,rl3091498497,tt2404181
The Drop,2014.0,10724389.0,rl2655946241,tt1600196
Magic in the Moonlight,2014.0,10539326.0,rl2673903105,tt2870756
Sabotage,2014.0,10508518.0,rl3816130049,tt1742334
Moms' Night Out,2014.0,10429707.0,rl610633217,tt3014666
PK,2014.0,10616104.0,rl3882386945,tt2338151
The Quiet Ones,2014.0,8509867.0,rl2942993921,tt2235779
Legends of Oz: Dorothy's Return,2014.0,8462347.0,rl777946625,tt0884726
Island of Lemurs: Madagascar,2014.0,11272213.0,rl375293441,tt3231010
Inside Llewyn Davis,2014.0,13235319.0,rl3378218497,tt2042568
Vampire Academy,2014.0,7791979.0,rl293176833,tt1686821
Bad Words,2014.0,7779614.0,rl1128629761,tt2170299
A Madea Christmas,2014.0,52543354.0,rl1080067585,tt2609758
Foxcatcher,2014.0,12096300.0,rl2672985601,tt1100089
Cantinflas,2014.0,6382924.0,rl71861761,tt3005242
Big Eyes,2014.0,14482031.0,rl508003841,tt1126590
Meet the Mormons,2014.0,6047363.0,rl912426497,tt4003774
Whiplash,2014.0,13092000.0,rl914064897,tt2582802
Cesar Chavez2014 Re-release,2014.0,5571497.0,rl3746072065,tt1621046
The Skeleton Twins,2014.0,5284309.0,rl4235298305,tt1571249
The Wind Rises,2014.0,5209580.0,rl2575009281,tt2013293
Journey to the South Pacific,2014.0,7653913.0,rl1146979841,tt3195742
Jerusalem,2014.0,8020721.0,rl710772225,tt2385006
Hubble,2014.0,52522904.0,rl2623047169,tt1433813
Snowpiercer,2014.0,4563650.0,rl2121303553,tt1706620
The Railway Man,2014.0,4438438.0,rl4150953473,tt2058107
Dear White People,2014.0,4404154.0,rl2169275905,tt2235108
The Lunchbox2013 Re-release,2014.0,4235151.0,rl1767933441,tt2350496
My Old Lady,2014.0,4013786.0,rl1717863937,tt2908856
Fading Gigolo,2014.0,3769873.0,rl2639300097,tt2258345
Thor: The Dark World,2014.0,206362140.0,rl3111421441,tt1981115
Ida,2014.0,3827060.0,rl677086721,tt2718492
Calvary,2014.0,3600006.0,rl659064321,tt2234003
Wish I Was Here,2014.0,3591299.0,rl4084958721,tt2870708
Ghostbusters30th Anniversary Release,2014.0,3580343.0,rl3646260737,tt0087332
The Interview,2014.0,6105175.0,rl559580673,tt2788710
What If,2014.0,3493000.0,rl4286088705,tt1486834
The Grand Seduction,2014.0,3430018.0,rl156730881,tt2319580
Veronica Mars,2014.0,3322127.0,rl1635354113,tt2771372
Mommy,2014.0,3494070.0,rl593856001,tt3612616
The Book Thief,2014.0,21488481.0,rl3125184001,tt0816442
Before I Go to Sleep,2014.0,3242457.0,rl1497662977,tt1726592
Rosewater,2014.0,3128941.0,rl4151084545,tt2752688
Obvious Child,2014.0,3123963.0,rl577144321,tt2910274
Mandela: Long Walk to Freedom,2014.0,8323085.0,rl3227551233,tt2304771
Cloudy with a Chance of Meatballs 2,2014.0,119793567.0,rl55215617,tt1985966
The Trip to Italy,2014.0,2880537.0,rl4202137089,tt2967006
The Identical,2014.0,2827666.0,rl744195585,tt2326574
The Fluffy Movie: Unity Through Laughter,2014.0,2827393.0,rl424838657,tt3532608
Kirk Cameron's Saving Christmas,2014.0,2783970.0,rl2674886145,tt4009460
The Good Lie,2014.0,2722209.0,rl3629417985,tt2652092
The Pyramid,2014.0,2756333.0,rl1298826753,tt2799166
Space Station 3D,2014.0,93383953.0,rl3866134017,tt0290296
The Raid 2,2014.0,2627209.0,rl4050290177,tt2265171
Under the Skin,2014.0,2614251.0,rl4202071553,tt1441395
The Admiral: Roaring Currents,2014.0,2589811.0,rl1614841345,tt3541262
Dragon Ball Z: Battle of Gods,2014.0,2553002.0,rl1431209473,tt2263944
Bang Bang,2014.0,2546172.0,rl2521138689,tt2905838
Kick,2014.0,2472695.0,rl274499073,tt2372222
Jurassic World,2015.0,652270625.0,rl2371716609,tt0369610
Star Wars: Episode VII - The Force Awakens,2015.0,936662225.0,rl2691925505,tt2488496
Avengers: Age of Ultron,2015.0,459005868.0,rl675644929,tt2395427
Inside Out,2015.0,356461711.0,rl4016604673,tt2096673
Furious 7,2015.0,353007020.0,rl1045661185,tt2820852
American Sniper,2015.0,350126372.0,rl2923660801,tt2179136
Minions,2015.0,336045770.0,rl2271380993,tt2293640
The Hunger Games: Mockingjay - Part 2,2015.0,281723902.0,rl4032333313,tt1951266
The Martian,2015.0,228433663.0,rl3496969729,tt3659388
Cinderella,2015.0,201151353.0,rl4165699073,tt1661199
Spectre,2015.0,200074609.0,rl1363576321,tt2379713
Mission: Impossible - Rogue Nation,2015.0,195042377.0,rl1382188545,tt2381249
Pitch Perfect 2,2015.0,184296230.0,rl3932718593,tt2848292
Ant-Man,2015.0,180202163.0,rl88245761,tt0478970
Home,2015.0,177397510.0,rl1968604673,tt2224026
Hotel Transylvania 2,2015.0,169700110.0,rl257459713,tt2510894
Fifty Shades of Grey,2015.0,166167230.0,rl3980494337,tt2322441
The SpongeBob Movie: Sponge Out of Water,2015.0,162994032.0,rl158565889,tt2279373
Straight Outta Compton,2015.0,161197785.0,rl292718081,tt1398426
San Andreas,2015.0,155190832.0,rl1433372161,tt2126355
Mad Max: Fury Road,2015.0,153636354.0,rl1851098625,tt1392190
The Divergent Series: Insurgent,2015.0,130179072.0,rl1012565505,tt2908446
Kingsman: The Secret Service,2015.0,128261724.0,rl493782529,tt2802144
The Peanuts Movie,2015.0,130178411.0,rl778601985,tt2452042
Spy,2015.0,110825712.0,rl3513943553,tt3079380
The Good Dinosaur,2015.0,123087120.0,rl3999827457,tt1979388
Trainwreck,2015.0,110212700.0,rl3128395265,tt3152624
Creed,2015.0,109767581.0,rl1598916097,tt3076658
Tomorrowland,2015.0,93436322.0,rl2051114497,tt1964418
Get Hard,2015.0,90411453.0,rl4283794945,tt2561572
Terminator Genisys,2015.0,89760956.0,rl3447031297,tt1340138
Taken 3,2015.0,89256424.0,rl1668646401,tt2446042
Maze Runner: The Scorch Trials,2015.0,81697192.0,rl3647178241,tt4046784
Ted 2,2015.0,81476385.0,rl2272626177,tt2637276
Goosebumps,2015.0,80080379.0,rl3277096449,tt1051904
Pixels,2015.0,78747585.0,rl3832055297,tt2120120
Paddington,2015.0,76271832.0,rl1466533377,tt1109624
The Intern,2015.0,75764672.0,rl861570561,tt2361509
The Imitation Game,2015.0,91125683.0,rl1415284225,tt2084970
Paul Blart: Mall Cop 2,2015.0,71038190.0,rl3345581569,tt3450650
Bridge of Spies,2015.0,72313754.0,rl1313506817,tt3682448
War Room,2015.0,67790117.0,rl477660673,tt3832914
Magic Mike XXL,2015.0,66013057.0,rl2640348673,tt2268016
The Hobbit: The Battle of the Five Armies,2015.0,255119788.0,rl2354677249,tt2310332
The Visit,2015.0,65206105.0,rl239502849,tt3567288
Daddy's Home,2015.0,150357137.0,rl8226305,tt1528854
The Wedding Ringer,2015.0,64460211.0,rl761038337,tt0884732
Into the Woods,2015.0,128002372.0,rl5932545,tt2180411
Black Mass,2015.0,62575678.0,rl159090177,tt1355683
Vacation,2015.0,58884188.0,rl3445917185,tt1524930
The Perfect Guy,2015.0,57027435.0,rl2020115969,tt3862750
Fantastic Four,2015.0,56117548.0,rl3864036865,tt1502712
Alvin and the Chipmunks: The Road Chip,2015.0,85886987.0,rl1782810113,tt2974918
Focus,2015.0,53862963.0,rl189957633,tt2381941
Unbroken,2015.0,115637895.0,rl3212215809,tt1809398
Southpaw,2015.0,52421953.0,rl3899688449,tt1798684
Insidious: Chapter 3,2015.0,52218558.0,rl3462104577,tt3195644
Selma,2015.0,52076908.0,rl1936623105,tt1020072
Sisters,2015.0,87044645.0,rl4016342529,tt1850457
Poltergeist,2015.0,47425125.0,rl74155521,tt1029360
Jupiter Ascending,2015.0,47387723.0,rl2304607745,tt1617661
Sicario,2015.0,46889293.0,rl1903265281,tt3397884
The Man from U.N.C.L.E.,2015.0,45445109.0,rl2994112001,tt1638355
"McFarland, USA",2015.0,44482410.0,rl3496183297,tt2097298
Night at the Museum: Secret of the Tomb,2015.0,113746621.0,rl2087159297,tt2692250
The Gift,2015.0,43787265.0,rl205948417,tt4178092
Everest,2015.0,43482270.0,rl525370881,tt2719848
The Night Before,2015.0,43047372.0,rl1585088001,tt3530002
Max,2015.0,42656255.0,rl4133717505,tt3369806
The Age of Adaline,2015.0,42629776.0,rl2705360385,tt1655441
Krampus,2015.0,42725475.0,rl4015818241,tt3850590
The Longest Ride,2015.0,37446117.0,rl1600226817,tt2726560
The Boy Next Door,2015.0,35423380.0,rl4182148609,tt3181822
Pan,2015.0,35088320.0,rl3177809409,tt3332064
Hot Pursuit,2015.0,34580201.0,rl3917186561,tt2967224
The DUFF,2015.0,34030343.0,rl3897460225,tt1666801
Woman in Gold,2015.0,33307793.0,rl981108225,tt2404425
The Second Best Exotic Marigold Hotel,2015.0,33078266.0,rl2185528833,tt2555736
Unfriended,2015.0,32482090.0,rl3763176961,tt3713166
Entourage,2015.0,32363404.0,rl3679553025,tt1674771
Paper Towns,2015.0,32000304.0,rl2791933441,tt3622592
Chappie,2015.0,31569268.0,rl709592577,tt1823672
Crimson Peak,2015.0,31090320.0,rl1330480641,tt2554274
A Walk in the Woods,2015.0,29504281.0,rl3547956737,tt1178665
Annie,2015.0,85911262.0,rl641893889,tt1823664
Joy,2015.0,56451232.0,rl3093136897,tt2446980
Sinister 2,2015.0,27740955.0,rl2607908353,tt2752772
The Last Witch Hunter,2015.0,27367660.0,rl2271184385,tt1618442
No Escape,2015.0,27288872.0,rl189629953,tt1781922
Ricki and the Flash,2015.0,26822144.0,rl1047299585,tt3623726
The Woman in Black 2: Angel of Death,2015.0,26501323.0,rl947553793,tt2339741
Run All Night,2015.0,26461644.0,rl3261892097,tt2199571
Love the Coopers,2015.0,26302731.0,rl3514664449,tt2279339
Spotlight,2015.0,45055776.0,rl7570945,tt1895587
The Lazarus Effect,2015.0,25801570.0,rl3680470529,tt2918436
Ex Machina,2015.0,25442958.0,rl1481672193,tt0470752
The Big Short,2015.0,70259870.0,rl2051507713,tt1596363
The Hunger Games: Mockingjay - Part 1,2015.0,337135885.0,rl4283991553,tt1951265
In the Heart of the Sea,2015.0,25020758.0,rl3965093377,tt1390411
The Gallows,2015.0,22764410.0,rl593004033,tt2309260
Hitman: Agent 47,2015.0,22467450.0,rl2472117761,tt2679042
Project Almanac,2015.0,22348241.0,rl205751809,tt2436386
Black or White,2015.0,21571189.0,rl2353497601,tt2883434
Aloha,2015.0,21067116.0,rl2790098433,tt1243974
Secret in Their Eyes,2015.0,20180155.0,rl611223041,tt1741273
Brooklyn,2015.0,38322743.0,rl1363772929,tt2381111
Shaun the Sheep Movie,2015.0,19375982.0,rl3798894081,tt2872750
Still Alice,2015.0,18754371.0,rl3379791361,tt3316960
Paranormal Activity: The Ghost Dimension,2015.0,18300124.0,rl2590606849,tt2473510
Wild,2015.0,37880356.0,rl1367049729,tt2305051
Birdman or (The Unexpected Virtue of Ignorance),2015.0,42340598.0,rl1262978561,tt2562232
Big Hero 6,2015.0,222527828.0,rl4283401729,tt2245084
Steve Jobs,2015.0,17766658.0,rl90015233,tt2080374
Mr. Holmes,2015.0,17737646.0,rl2338686465,tt3168230
Dope,2015.0,17506470.0,rl139363841,tt3850214
Concussion,2015.0,34542474.0,rl4266296833,tt3322364
Seventh Son,2015.0,17223265.0,rl1198425601,tt1121096
Monkey Kingdom,2015.0,16432322.0,rl392529409,tt3660770
The Transporter Refueled,2015.0,16029670.0,rl3061286401,tt2938956
Point Break,2015.0,28782481.0,rl577472001,tt2058673
The Gambler,2015.0,33680992.0,rl1381336577,tt2039393
It Follows,2015.0,14674076.0,rl3009054209,tt3235888
American Ultra,2015.0,14440985.0,rl2286126593,tt3316948
Woodlawn,2015.0,14394097.0,rl2742912513,tt4183692
Burnt,2015.0,13651946.0,rl1916831233,tt2503944
The Hateful Eight,2015.0,54117416.0,rl1249740289,tt3460252
Do You Believe?,2015.0,12985600.0,rl1716422145,tt4056738
The Theory of Everything,2015.0,35893537.0,rl158631425,tt2980516
Love & Mercy,2015.0,12551031.0,rl1063290369,tt0903657
Strange Magic,2015.0,12429583.0,rl225609217,tt4191054
Hot Tub Time Machine 2,2015.0,12314651.0,rl2119730689,tt2637294
Self/less,2015.0,12279691.0,rl1903068673,tt2140379
Far from the Madding Crowd,2015.0,12236500.0,rl3595601409,tt2935476
The 33,2015.0,12227722.0,rl2856420865,tt2006295
The Gunman,2015.0,10664749.0,rl4116153857,tt2515034
Unfinished Business,2015.0,10219501.0,rl2071561729,tt2358925
The Walk,2015.0,10137502.0,rl21661185,tt3488710
Penguins of Madagascar,2015.0,83850911.0,rl493389313,tt1911658
Exodus: Gods and Kings,2015.0,65014513.0,rl1498449409,tt1528100
Huevos: Little Rooster's Egg-cellent Adventure,2015.0,9080818.0,rl2357036545,tt4643580
Interstellar,2015.0,188020017.0,rl744130049,tt0816692
Amy,2015.0,8413144.0,rl4131620353,tt2870648
Big Eyes,2015.0,14482031.0,rl508003841,tt1126590
"Dragon Ball Z: Resurrection ""F""",2015.0,8008363.0,rl2122155521,tt3819668
Blackhat,2015.0,8005980.0,rl593724929,tt2717822
Bajrangi Bhaijaan,2015.0,8178001.0,rl1685947905,tt3863552
Mortdecai,2015.0,7696134.0,rl1281721857,tt3045616
While We're Young,2015.0,7587485.0,rl863733249,tt1791682
Whiplash,2015.0,13092000.0,rl914064897,tt2582802
I'll See You in My Dreams,2015.0,7449681.0,rl2121172481,tt3236120
The Green Inferno,2015.0,7192291.0,rl1264027137,tt2403021
Our Brand Is Crisis,2015.0,7002261.0,rl1216185857,tt1018765
Inherent Vice,2015.0,8110975.0,rl4032529921,tt1791528
Grandma,2015.0,6980524.0,rl341280257,tt4270516
Trumbo,2015.0,7857741.0,rl3262612993,tt3203606
Me and Earl and the Dying Girl,2015.0,6758416.0,rl3361965569,tt2582496
Little Boy,2015.0,6485961.0,rl811697665,tt1810683
The Loft,2015.0,6002684.0,rl2120320513,tt1850397
Victor Frankenstein,2015.0,5775076.0,rl2387772929,tt1976009
A Most Violent Year,2015.0,5749134.0,rl3110438401,tt2937898
Danny Collins,2015.0,5637066.0,rl541885953,tt1772288
Foxcatcher,2015.0,12096300.0,rl2672985601,tt1100089
Bajirao Mastani,2015.0,6557047.0,rl3749479937,tt3735246
Room,2015.0,14677654.0,rl1451066881,tt3170832
90 Minutes in Heaven,2015.0,4842699.0,rl2759689729,tt4337690
True Story,2015.0,4719695.0,rl3396830721,tt2273657
Suffragette,2015.0,4702420.0,rl3144844801,tt3077214
Top Five,2015.0,25317471.0,rl427263489,tt2784678
Baahubali: The Beginning,2015.0,6738000.0,rl1987937793,tt2631186
The Danish Girl,2015.0,11114018.0,rl793544193,tt0810819
Hubble,2015.0,52522904.0,rl2623047169,tt1433813
Dilwale,2015.0,4871263.0,rl3648816641,tt4535650
Prem Ratan Dhan Payo,2015.0,4364639.0,rl75269633,tt3595298
The Water Diviner,2015.0,4196641.0,rl2105050625,tt3007512
Irrational Man,2015.0,4030360.0,rl1398441473,tt3715320
Carol,2015.0,12711491.0,rl1279821313,tt2402927
Scouts Guide to the Zombie Apocalypse,2015.0,3703046.0,rl3547301377,tt1727776
A la mala,2015.0,3629842.0,rl3896542721,tt4357170
Spare Parts,2015.0,3618912.0,rl3698361857,tt3233418
We Are Your Friends,2015.0,3591417.0,rl3178792449,tt3787590
What We Do in the Shadows,2015.0,3469224.0,rl2272822785,tt3416742
Learning to Drive,2015.0,3447633.0,rl3378480641,tt3062976
Mr. Turner,2015.0,3958500.0,rl3915744769,tt2473794
Phoenix,2015.0,3184472.0,rl3211298305,tt2764784
Dil Dhadakne Do,2015.0,3066100.0,rl628983297,tt4110568
Ladrones,2015.0,3063505.0,rl729581057,tt4296800
Tanu Weds Manu Returns,2015.0,3043479.0,rl2826274305,tt2140465
Rock the Kasbah,2015.0,3020664.0,rl1147962881,tt3164256
The End of the Tour,2015.0,3002884.0,rl4283532801,tt3416744
Wild Tales,2015.0,3106530.0,rl3195766273,tt3011894
Horrible Bosses 2,2015.0,54445357.0,rl559449601,tt2170439
He Named Me Malala,2015.0,2668936.0,rl4083189249,tt3065132
Captive,2015.0,2583301.0,rl1783137793,tt3268668
Chi-Raq,2015.0,2653032.0,rl1115457025,tt4594834
The Interview,2015.0,6105175.0,rl559580673,tt2788710
Truth,2015.0,2541854.0,rl1316849153,tt3859076
Mistress America,2015.0,2500431.0,rl3462563329,tt2872462
Pawn Sacrifice,2015.0,2436633.0,rl1063814657,tt1596345
The Oscar Nominated Short Films 2015: Live Action,2015.0,2412593.0,rl1648461313,tt4456038
Meru,2015.0,2334228.0,rl2793244161,tt2545428
Finding Dory,2016.0,486295561.0,rl3764946433,tt2277860
Rogue One: A Star Wars Story,2016.0,532177324.0,rl2557707777,tt3748528
Captain America: Civil War,2016.0,408084349.0,rl3210970625,tt3498820
The Secret Life of Pets,2016.0,368384330.0,rl2069595649,tt2709768
The Jungle Book,2016.0,364001123.0,rl2455602689,tt3040964
Deadpool,2016.0,363070709.0,rl2588706305,tt1431045
Zootopia,2016.0,341268248.0,rl4031743489,tt2948356
Batman v Superman: Dawn of Justice,2016.0,330360194.0,rl2238875137,tt2975590
Suicide Squad,2016.0,325100054.0,rl1145865729,tt1386697
Star Wars: Episode VII - The Force Awakens,2016.0,936662225.0,rl2691925505,tt2488496
Doctor Strange,2016.0,232641920.0,rl3076752897,tt1211837
